"ENSEMBL","SYMBOL_wt","log2FC_wt","padj_wt","SYMBOL_KO","log2FC_KO","padj_KO"
"ENSG00000067533","RRP15",-0.341815957680611,3.21600662827445e-05,"RRP15",-0.276657650874872,0.000987462973548555
"ENSG00000068796","KIF2A",-0.501471638877625,1.19578916901145e-11,"KIF2A",-0.175570552404485,0.0302106706099562
"ENSG00000070718","AP3M2",-0.327045323283327,0.00428486545885709,"AP3M2",-0.353280974173527,0.00153479197850839
"ENSG00000070814","TCOF1",-0.934921257810186,9.6432764850623e-25,"TCOF1",-0.31019048810937,0.000932789754964157
"ENSG00000071243","ING3",-0.535920099281995,6.50950319226269e-09,"ING3",-0.503078211900127,2.00173527051277e-08
"ENSG00000071626","DAZAP1",-0.505926617513115,5.5567287044639e-16,"DAZAP1",-0.411803773319422,8.83622502084672e-11
"ENSG00000072071","ADGRL1",-0.399688747878646,0.0326298741604396,"ADGRL1",-0.543100986722138,0.00248566241019799
"ENSG00000072274","TFRC",-0.450357000804376,2.97922096845372e-05,"TFRC",-0.847912217890291,4.27761044253365e-15
"ENSG00000072501","SMC1A",-0.7818126179287,8.94728164123359e-18,"SMC1A",-0.258161508102033,0.00681780849156237
"ENSG00000072756","TRNT1",-0.401494640523023,3.76438129611841e-05,"TRNT1",-0.40829695846826,2.36439189022651e-05
"ENSG00000073008","PVR",-0.343612490264024,0.0074640611658626,"PVR",-0.474493917815871,0.000159817266486026
"ENSG00000073111","MCM2",-1.35421236778613,4.82348162757255e-30,"MCM2",-0.55975567784851,1.62840704767674e-06
"ENSG00000073792","IGF2BP2",-0.45641626698874,1.1339061775823e-06,"IGF2BP2",-0.203578141809652,0.0450588096670076
"ENSG00000074201","CLNS1A",-0.290056776932916,0.00101820762887936,"CLNS1A",-0.638137758116712,8.09237065451865e-14
"ENSG00000074590","NUAK1",-0.397799703090004,0.00786153890398606,"NUAK1",-0.350129701114937,0.0148212686072539
"ENSG00000074800","ENO1",-0.289466720461749,0.000102584017112022,"ENO1",-0.316516850447138,1.98735951831971e-05
"ENSG00000075131","TIPIN",-1.00722028806777,3.67117093960936e-15,"TIPIN",-0.629462398472065,2.37358511572401e-07
"ENSG00000075856","SART3",-0.411268918934623,2.8063351272415e-08,"SART3",-0.181899404442592,0.0232178918107624
"ENSG00000076003","MCM6",-1.77698640925962,9.98480163481933e-50,"MCM6",-1.55571530784934,1.78826319649557e-40
"ENSG00000076248","UNG",-1.25230548291262,1.87021686193492e-38,"UNG",-1.20694815098596,1.41057637812201e-36
"ENSG00000077348","EXOSC5",-0.201922851048544,0.0244159207816593,"EXOSC5",-0.387655255647702,5.45679351613115e-06
"ENSG00000077684","JADE1",-0.804676405198655,1.20647694842499e-18,"JADE1",-0.210599933259601,0.0260108558021974
"ENSG00000079246","XRCC5",-0.143021507492872,0.0162356575096516,"XRCC5",-0.244794459222993,1.54550305626193e-05
"ENSG00000079819","EPB41L2",-0.719730756673463,4.90323638935454e-19,"EPB41L2",-0.20487692814714,0.0197499186592967
"ENSG00000080345","RIF1",-0.875895152415293,3.1043505833631e-34,"RIF1",-0.303957313237373,3.84822294804718e-05
"ENSG00000080608","PUM3",-0.442507199787643,3.99185146852198e-13,"PUM3",-0.456097058370551,9.47670028275566e-14
"ENSG00000080986","NDC80",-1.11732745241054,2.55275623344537e-22,"NDC80",-0.369589722494014,0.000940028664037341
"ENSG00000081721","DUSP12",-0.275239717474218,0.0330502619467373,"DUSP12",-0.376734247555375,0.00224898612186658
"ENSG00000082497","SERTAD4",-0.993734935879939,1.65680146633756e-09,"SERTAD4",-0.402736732474739,0.00714730172162392
"ENSG00000082898","XPO1",-0.720937835040444,2.10824741664544e-30,"XPO1",-0.298685614403511,3.08379203791445e-06
"ENSG00000083535","PIBF1",-0.360757833894524,0.00692054385813863,"PIBF1",-0.300599921914388,0.0201879405418643
"ENSG00000083544","TDRD3",-0.488600470012336,0.000277462354849832,"TDRD3",-0.267522181542223,0.0467844340966774
"ENSG00000083896","YTHDC1",-0.295329570258007,7.18078630465557e-05,"YTHDC1",-0.161082946059025,0.0461842504968542
"ENSG00000085377","PREP",-0.236553182046822,0.0250456087271466,"PREP",-0.402678559283572,6.39121580545606e-05
"ENSG00000085415","SEH1L",-0.381319389271162,0.000106806811087722,"SEH1L",-0.625834089562405,1.68944369384674e-10
"ENSG00000085872","CHERP",-0.506722745906522,1.18248242950227e-08,"CHERP",-0.341303563898842,0.000173865263265709
"ENSG00000086475","SEPHS1",-0.34201242118183,1.46059399100515e-05,"SEPHS1",-0.373269850203098,3.08902053114955e-06
"ENSG00000086712","TXLNG",-0.517232198850249,4.03036328657495e-09,"TXLNG",-0.399653405412091,3.84516350177838e-06
"ENSG00000087087","SRRT",-0.649038168147837,6.09949743435989e-18,"SRRT",-0.18798235081223,0.0231061775521593
"ENSG00000087206","UIMC1",-0.366350273373941,2.97644770508662e-05,"UIMC1",-0.201556307961299,0.0283145767030179
"ENSG00000087269","NOP14",-0.577792218729717,8.87209844440253e-24,"NOP14",-0.366508289819323,5.34848630720645e-10
"ENSG00000087586","AURKA",-1.02991861602988,4.92122403608679e-26,"AURKA",-0.213266334636063,0.0425354716207257
"ENSG00000088205","DDX18",-0.565944037566319,2.348153618565e-32,"DDX18",-0.651123007816178,1.68459685252081e-42
"ENSG00000088826","SMOX",-0.481085440000797,0.00602230436558288,"SMOX",-1.01330941114434,2.58690081768296e-08
"ENSG00000088930","XRN2",-0.190450472446248,0.000608454890438223,"XRN2",-0.252838878153637,3.60348424924899e-06
"ENSG00000089006","SNX5",-0.606530001135459,2.80044901886364e-24,"SNX5",-0.418119544871835,4.85302417375899e-12
"ENSG00000089280","FUS",-0.7702635024302,1.54699168743089e-26,"FUS",-0.470639195615463,9.87877608405536e-11
"ENSG00000089685","BIRC5",-1.22391759390759,1.0537766294504e-22,"BIRC5",-0.42319676669113,0.000545175285861329
"ENSG00000090060","PAPOLA",-0.552846746207685,1.42656718497485e-24,"PAPOLA",-0.376257714065394,6.06307616854896e-12
"ENSG00000090447","TFAP4",-0.682374838554489,4.84003218705995e-10,"TFAP4",-0.5052861529431,3.01253150969184e-06
"ENSG00000090857","PDPR",-0.222569978011512,0.0299225405028285,"PDPR",-0.323570891866297,0.000917815059107037
"ENSG00000090861","AARS1",-0.596708711295935,5.44534635063665e-10,"AARS1",-0.241040511714806,0.0174958444441674
"ENSG00000091127","PUS7",-0.684167031948169,5.49233497495186e-11,"PUS7",-0.445631404186228,1.29329693504798e-05
"ENSG00000091483","FH",-0.357012955455385,0.000450056610730617,"FH",-0.234443324422136,0.0268305417262688
"ENSG00000091527","CDV3",-0.269733301438757,0.0068428048005785,"CDV3",-0.211943801538486,0.0395537483886388
"ENSG00000091651","ORC6",-0.922041275132961,2.81430541988924e-16,"ORC6",-0.331770151989701,0.00222757187046091
"ENSG00000092140","G2E3",-0.736751625274031,5.37579851261547e-12,"G2E3",-0.349161163620464,0.00122869062081524
"ENSG00000092199","HNRNPC",-0.444699801629335,3.29978268172667e-07,"HNRNPC",-0.439048750238274,4.49115795508211e-07
"ENSG00000092470","WDR76",-1.31912751353303,1.34067568601782e-32,"WDR76",-0.665732433665917,1.36054248703122e-11
"ENSG00000092969","TGFB2",-0.637821400888159,0.00300711217878577,"TGFB2",-1.26660285481192,6.00958752136058e-07
"ENSG00000093009","CDC45",-1.31952840946249,8.01778293048765e-19,"CDC45",-0.424380292475542,0.00162472822717873
"ENSG00000094804","CDC6",-1.17378407703915,1.28106545612088e-28,"CDC6",-0.307933825027177,0.00299339304118919
"ENSG00000095002","MSH2",-0.751797481625858,7.86078202659965e-14,"MSH2",-0.251076508532485,0.0133236346337985
"ENSG00000096384","HSP90AB1",-0.209472573635842,5.0093006398877e-05,"HSP90AB1",-0.250892032481073,1.10992436776649e-06
"ENSG00000096746","HNRNPH3",-0.566427195356331,1.50339633203326e-12,"HNRNPH3",-0.528309803015278,4.4589134957603e-11
"ENSG00000097046","CDC7",-0.936144979268447,1.80341628191074e-10,"CDC7",-0.574834323487598,1.57339983276633e-05
"ENSG00000099783","HNRNPM",-0.637306429672175,2.00099550003285e-26,"HNRNPM",-0.225933790314351,0.000424235222129893
"ENSG00000099800","TIMM13",-0.226514644501486,0.00789985111978311,"TIMM13",-0.297552169907208,0.000336379551509514
"ENSG00000099860","GADD45B",-0.549226354624981,0.000827525850768358,"GADD45B",-0.392028413906288,0.0133261541267409
"ENSG00000099901","RANBP1",-0.672472087095921,2.60798533637515e-22,"RANBP1",-0.22182136992115,0.00284514308980485
"ENSG00000099995","SF3A1",-0.406832488923545,1.00484308398696e-08,"SF3A1",-0.168785076398021,0.0316461897256921
"ENSG00000100028","SNRPD3",-0.21818673187201,0.0136001911431332,"SNRPD3",-0.206646817764218,0.0217590313024928
"ENSG00000100242","SUN2",-0.681250469663631,8.78271505826989e-11,"SUN2",-0.409178983271204,9.17474874050189e-05
"ENSG00000100281","HMGXB4",-0.263386761618714,2.0564445066744e-05,"HMGXB4",-0.16930042930997,0.00946762563098434
"ENSG00000100297","MCM5",-1.03574823628487,2.50138920939147e-29,"MCM5",-0.413271180785463,5.58015756112056e-06
"ENSG00000100304","TTLL12",-0.31844111182307,6.54962106578745e-05,"TTLL12",-0.428957392319571,1.27035594463344e-07
"ENSG00000100376","FAM118A",-0.51222458350192,0.00161961334523276,"FAM118A",-0.516411467768462,0.00115392000070255
"ENSG00000100410","PHF5A",-0.355143519653055,0.000381175006796989,"PHF5A",-0.462970065156296,2.19107810770135e-06
"ENSG00000100479","POLE2",-0.776694965404189,1.36919596029789e-05,"POLE2",-0.460730242077237,0.00422291564668245
"ENSG00000100522","GNPNAT1",-0.299450041701871,0.0017240296784029,"GNPNAT1",-0.198252344841043,0.0478404724048395
"ENSG00000100526","CDKN3",-1.03697728124844,1.01670915216205e-10,"CDKN3",-0.659384399352382,1.83456515222938e-05
"ENSG00000100591","AHSA1",-0.305272771507992,0.00086648785783431,"AHSA1",-0.444342790821366,6.4996211500515e-07
"ENSG00000100603","SNW1",-0.201458683012071,0.00472245808285825,"SNW1",-0.177879316725064,0.0146779727703668
"ENSG00000100605","ITPK1",-0.490082978809913,1.59467821032282e-07,"ITPK1",-0.369607972758063,8.11364138531276e-05
"ENSG00000100632","ERH",-0.268797734333199,0.00453622827452238,"ERH",-0.352785939861537,0.0001180895661704
"ENSG00000100650","SRSF5",-0.323099647202244,9.50878731663446e-05,"SRSF5",-0.360156021445228,1.1689127195242e-05
"ENSG00000100664","EIF5",-0.578960451402677,7.29745493389423e-13,"EIF5",-0.66666242616151,1.89716645358214e-16
"ENSG00000100714","MTHFD1",-0.531625844439232,5.7566424869928e-10,"MTHFD1",-0.429278987955586,5.54033101246563e-07
"ENSG00000100867","DHRS2",-1.88237793345384,4.78620763941571e-14,"DHRS2",-1.50984773779599,5.83376513556786e-09
"ENSG00000100941","PNN",-1.13656799640517,1.18776574690086e-27,"PNN",-0.464517940861658,7.27069929755087e-06
"ENSG00000101040","ZMYND8",-0.947223476908908,1.67505078061529e-26,"ZMYND8",-0.619305042910129,3.5416971908112e-12
"ENSG00000101057","MYBL2",-1.5444443755589,8.42981299511767e-23,"MYBL2",-0.300722216837611,0.0449433214221932
"ENSG00000101132","PFDN4",-0.289860446164748,0.00253933660220166,"PFDN4",-0.266737134036539,0.00568970667769515
"ENSG00000101146","RAE1",-0.317616620245053,0.000418373546903981,"RAE1",-0.409260328110703,4.01418131098504e-06
"ENSG00000101187","SLCO4A1",-1.11996915117648,1.14578507330552e-09,"SLCO4A1",-0.488299877862699,0.00372553033275391
"ENSG00000101266","CSNK2A1",-0.437567756990992,2.08984229918653e-22,"CSNK2A1",-0.497830249302631,2.47012550237257e-28
"ENSG00000101343","CRNKL1",-0.378653092194394,8.81265298908584e-06,"CRNKL1",-0.227777541746304,0.00877255014413854
"ENSG00000101361","NOP56",-0.717708668997378,1.03803523709088e-18,"NOP56",-0.500440401123941,8.08940919029512e-10
"ENSG00000101412","E2F1",-1.3333953779366,1.26946060316906e-17,"E2F1",-0.311723285967393,0.0337497372237094
"ENSG00000101447","FAM83D",-1.02253993089456,1.44209622533754e-11,"FAM83D",-0.49307330448411,0.000534918443013442
"ENSG00000101544","ADNP2",-0.631488490721177,2.72653823153886e-12,"ADNP2",-0.23587409355405,0.012436550440781
"ENSG00000101546","RBFA",-0.437586403483479,0.000302372240295919,"RBFA",-0.365374192579884,0.00233469852971466
"ENSG00000101654","RNMT",-0.251161476896206,0.00241766245874481,"RNMT",-0.499284586313886,2.76901808120377e-10
"ENSG00000101849","TBL1X",-0.732095777204034,1.26112105037661e-05,"TBL1X",-0.761214018535237,5.48952541752027e-06
"ENSG00000101868","POLA1",-1.73275115888381,5.89268084234632e-47,"POLA1",-0.840172055048173,1.30500077471543e-13
"ENSG00000101911","PRPS2",-0.492624051218989,5.81290823693237e-06,"PRPS2",-0.358347467082094,0.00105787723044394
"ENSG00000101935","AMMECR1",-0.382888465417068,1.15161123377471e-05,"AMMECR1",-0.308448486759422,0.000221574087933906
"ENSG00000101945","SUV39H1",-1.13326258692931,1.9843016303599e-09,"SUV39H1",-0.32402839843898,0.039815600659558
"ENSG00000101972","STAG2",-0.463415083986574,8.87591064381367e-11,"STAG2",-0.269515437740503,0.000248506386421997
"ENSG00000102054","RBBP7",-0.57137905521364,7.08660041214565e-18,"RBBP7",-0.265747739603236,9.62266645393111e-05
"ENSG00000102081","FMR1",-0.926639604240675,1.26635522802635e-21,"FMR1",-0.340193369405556,0.0002871528592447
"ENSG00000102172","SMS",-0.411678383436378,6.43609439615075e-06,"SMS",-0.279665931727069,0.0029341161282832
"ENSG00000102572","STK24",-0.25720666211178,0.00979480026700619,"STK24",-0.362192468041468,0.000139379055579253
"ENSG00000102595","UGGT2",-0.399767263334119,0.00216133863481234,"UGGT2",-0.446121307453171,0.000321117064911954
"ENSG00000103187","COTL1",-0.367822918553674,0.000496749940737644,"COTL1",-0.753667207140325,1.10943735078377e-12
"ENSG00000103257","SLC7A5",-1.90345890388784,2.47559213101172e-32,"SLC7A5",-1.17544204467176,5.11515968501687e-13
"ENSG00000103326","CAPN15",-0.648234553579159,6.34356481406406e-09,"CAPN15",-0.322252362424641,0.00512637967719746
"ENSG00000103423","DNAJA3",-0.224694171635541,0.0235804358902123,"DNAJA3",-0.376373489990526,8.0527468490318e-05
"ENSG00000103550","KNOP1",-0.4110155066407,3.07993737917829e-12,"KNOP1",-0.432018126291536,1.98726036089184e-13
"ENSG00000103811","CTSH",-0.64411224233083,0.00370292885698194,"CTSH",-0.508627736484496,0.00849744504556324
"ENSG00000104064","GABPB1",-0.471946071454395,6.45582494778113e-05,"GABPB1",-0.379616030836266,0.000998107131693597
"ENSG00000104131","EIF3J",-0.631009529536647,1.12914998718811e-20,"EIF3J",-0.586693221916347,6.48572542346273e-18
"ENSG00000104140","RHOV",-0.554237955975485,0.0479196639420706,"RHOV",-1.29303790497091,0.000788509853555449
"ENSG00000104147","OIP5",-0.974890662924574,1.24197697369591e-10,"OIP5",-0.466311613283691,0.000985749027320215
"ENSG00000104218","CSPP1",-0.313876680774964,0.00241983300252338,"CSPP1",-0.259102104301953,0.0117966189361663
"ENSG00000104320","NBN",-0.418982814127276,1.42819923335657e-08,"NBN",-0.197327275388317,0.011623695572951
"ENSG00000104332","SFRP1",-0.913558246134037,2.37019135348764e-12,"SFRP1",-0.451811876081978,0.00133917335350163
"ENSG00000104369","JPH1",-1.07551906191191,6.21356016805109e-12,"JPH1",-0.425844022920756,0.00310988644366408
"ENSG00000104472","CHRAC1",-0.407030479498305,7.4960524985362e-09,"CHRAC1",-0.304470020471422,2.23524290843462e-05
"ENSG00000104635","SLC39A14",-0.33163035349119,4.73468443678295e-05,"SLC39A14",-0.495136713296943,5.34848630720645e-10
"ENSG00000104738","MCM4",-1.13767213978661,7.10722457779157e-48,"MCM4",-0.42616162308624,4.6042212341497e-08
"ENSG00000104824","HNRNPL",-0.698884912963303,6.91792951086907e-16,"HNRNPL",-0.456080678025278,1.21333605729702e-07
"ENSG00000104980","TIMM44",-0.327797400459628,6.0539213129464e-05,"TIMM44",-0.403815642721907,7.56565015728412e-07
"ENSG00000105176","URI1",-0.216994903521588,0.0312671986888633,"URI1",-0.320974493746825,0.0007963194508285
"ENSG00000105185","PDCD5",-0.260429412999534,0.0193115086104292,"PDCD5",-0.452773419252165,1.62206128717427e-05
"ENSG00000105281","SLC1A5",-0.979966092154466,6.52761061374487e-16,"SLC1A5",-1.08792098502765,8.3584241490508e-19
"ENSG00000105447","GRWD1",-0.323534692821695,0.000226932081990391,"GRWD1",-0.320650793152022,0.000282101853263823
"ENSG00000105771","SMG9",-0.384062943572708,0.00147998633121277,"SMG9",-0.327295889976982,0.00500056348502436
"ENSG00000105821","DNAJC2",-0.366334718429877,6.22474330363354e-08,"DNAJC2",-0.274365113001373,8.11516357143123e-05
"ENSG00000105849","POLR1F",-0.214432894769083,0.00066302852428268,"POLR1F",-0.214798523472948,0.000800607027434366
"ENSG00000105879","CBLL1",-0.316232538424608,0.00404076833399609,"CBLL1",-0.278071649324027,0.014264802930351
"ENSG00000105926","PALS2",-0.342610395333389,5.00387407750355e-06,"PALS2",-0.289636882381516,0.000156872557956032
"ENSG00000105968","H2AZ2",-0.760380925307,3.35799256477527e-15,"H2AZ2",-0.273774932741356,0.0065188510803704
"ENSG00000106003","LFNG",-0.923327719246997,7.91040200137218e-06,"LFNG",-0.956809423419907,1.62871255076924e-06
"ENSG00000106070","GRB10",-0.739457941523342,1.4148201380481e-06,"GRB10",-0.701393825816527,4.80613473932285e-06
"ENSG00000106105","GARS1",-0.509135355895356,2.32462748261274e-05,"GARS1",-0.573416484821057,1.50762373495584e-06
"ENSG00000106244","PDAP1",-0.363141073757308,2.4923618976934e-07,"PDAP1",-0.254469286482904,0.000481322305277328
"ENSG00000106263","EIF3B",-0.325486250090987,4.53956809121124e-05,"EIF3B",-0.310346020946956,0.000133161748978021
"ENSG00000106355","LSM5",-0.453498753668917,3.3838761228346e-06,"LSM5",-0.259315332624077,0.0100671788584075
"ENSG00000106443","PHF14",-0.345061381352642,2.64826690569667e-05,"PHF14",-0.274938664337756,0.000940613490124739
"ENSG00000106459","NRF1",-0.750760202378349,7.52397108555612e-07,"NRF1",-0.75137165496451,8.45666234535108e-07
"ENSG00000106462","EZH2",-1.39525314139046,1.14486551558197e-48,"EZH2",-0.531464251732677,5.08240420196683e-09
"ENSG00000106554","CHCHD3",-0.21215189586516,0.0448192260354991,"CHCHD3",-0.382428473217272,0.000121838817142423
"ENSG00000106603","COA1",-0.434879492696856,3.53743287838472e-05,"COA1",-0.731366792875306,4.80498780235438e-12
"ENSG00000106615","RHEB",-0.407360504533331,4.8265540843939e-06,"RHEB",-0.298386867727588,0.00104638228241289
"ENSG00000106682","EIF4H",-0.324475836141219,0.00250721974030579,"EIF4H",-0.254319135644502,0.0210077372592128
"ENSG00000106948","AKNA",-0.594542602944016,0.00475240935897934,"AKNA",-0.351833244828167,0.0465318182690786
"ENSG00000107371","EXOSC3",-0.363849508156337,0.00127008881399918,"EXOSC3",-0.414359546503187,0.000170710309036339
"ENSG00000107566","ERLIN1",-0.616172134893993,7.0193107938181e-17,"ERLIN1",-0.165251051043842,0.0408856255382787
"ENSG00000107614","TRDMT1",-0.430531272585582,0.00293282668890355,"TRDMT1",-0.395180577244549,0.00335869045674413
"ENSG00000107643","MAPK8",-0.643574370888773,4.11023959289891e-10,"MAPK8",-0.510317972621635,1.73226927674255e-07
"ENSG00000107731","UNC5B",-1.01363974138093,0.000132577451917966,"UNC5B",-2.13098642451524,1.95907259472304e-14
"ENSG00000107758","PPP3CB",-0.246636284595878,0.00217401647796153,"PPP3CB",-0.37748095911247,1.38783901560681e-06
"ENSG00000107815","TWNK",-0.347351962173337,0.000323302731733661,"TWNK",-0.439551092337894,4.25346122134686e-06
